sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
61,kyusyu_61,松浦鉄道コロプラ1日フリーきっぷ,"松浦鉄道コロプラ1日フリーきっぷ || 関連情報 | 松浦鉄道 コロプラ || 問合わせ | 松浦鉄道・佐世保駅 TEL:0956-25-2229 || フリー区間 | 松浦鉄道コロプラ1日フリーきっぷ || 制限事項 || ねだん | 大人：3,000円 || 有効期間 | １日 || 発売期間 | 2014年6月1日～2026年3月31日 || 利用期間 | 2014年6月1日～2026年3月31日 || 発売箇所 | 有田,伊万里,松浦,たびら平戸口,佐々,佐世保中央,佐世保
相关信息: 松浦鉄道 コロプラ
咨询: 松浦鉄道・佐世保駅 TEL:0956-25-2229","大人：3,000円",,,,,,,,,,１日,2014年6月1日～2026年3月31日,,2014年6月1日～2026年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/matuura.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/matuura81.htm | https://colopl.co.jp/service/other/coloca/transport/area06/norimono_matsuura/,"有田,伊万里,松浦,たびら平戸口,佐々,佐世保中央,佐世保",,,,
62,kyusyu_62,二陶巡り旅,"二陶巡り旅 || 関連情報 | 松浦鉄道 || 問合わせ | 松浦鉄道 TEL:0956-25-3900 || フリー区間 | 二陶巡り旅 || 制限事項 | 祝日は利用不可 || ねだん | 大人：500円／小人：---円 || 有効期間 | １日 || 発売期間 | 2024年8月1日～2024年12月22日 || 利用期間 | 2024年8月1日～2024年12月22日の土日 || 発売箇所 | my route
限制事项: 祝日は利用不可
相关信息: 松浦鉄道
咨询: 松浦鉄道 TEL:0956-25-3900",大人：500円／小人：---円,,,,,,,,,,１日,2024年8月1日～2024年12月22日,,2024年8月1日～2024年12月22日の土日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/matsuura82.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/matuura82.htm | https://matutetu.com/files/libs/5194/202410231411068333.pdf | https://www.myroute.fun/,my route,,,,
63,kyusyu_63,佐世保市内・佐々町内共通1日乗車券,"佐世保市内・佐々町内共通1日乗車券 || 関連情報 | 西肥バス || 問合わせ | 佐世保市企画部地域交通課 TEL:0956-24-1111 || フリー区間 | 佐世保市内・佐々町内共通1日乗車券 || 制限事項 || ねだん | 大人：500円／小人：250円 || 有効期間 | １日 || 発売期間 | 2018年11月1日～2018年11月17日 || 利用期間 | 2018年11月17日 || 発売箇所 | 松浦鉄道：佐世保駅,佐世保中央駅 / 佐世保市交通局：佐世保駅前市営バスセンター、島瀬定期券売場 / 西肥バス：佐世保駅前バスセンター,大野,早岐田子の浦,江迎
相关信息: 西肥バス
咨询: 佐世保市企画部地域交通課 TEL:0956-24-1111",大人：500円／小人：250円,,,,,,,,,,１日,2018年11月1日～2018年11月17日,,2018年11月17日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sasebo.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sasebo.htm | http://www.bus.saihigroup.co.jp/cms/wp-content/uploads/2018/10/1810%E3%81%B5%E3%82%8C%E3%81%82%E3%81%84%E3%83%95%E3%82%A7%E3%82%B9%E3%82%BF%E3%83%81%E3%83%A9%E3%82%B7.pdf,"松浦鉄道：佐世保駅,佐世保中央駅 / 佐世保市交通局：佐世保駅前市営バスセンター、島瀬定期券売場 / 西肥バス：佐世保駅前バスセンター,大野,早岐田子の浦,江迎",,,,
64,kyusyu_64,こどもわくわく100えんきっぷ,"こどもわくわく100えんきっぷ || 関連情報 | 松浦鉄道 || 問合わせ | 松浦鉄道・佐世保駅 TEL:0956-25-2229 || フリー区間 | こどもわくわく100えんきっぷ || 制限事項 || ねだん | 小人：100円 || 有効期間 | １日 || 発売期間 | 2025年12月20日～2026年1月12日 || 利用期間 | 2025年12月25日～2026年1月12日 || 発売箇所 | 有田,伊万里,松浦,たびら平戸口,佐々,佐世保中央,佐世保
相关信息: 松浦鉄道
咨询: 松浦鉄道・佐世保駅 TEL:0956-25-2229",小人：100円,,,,,,,,,,１日,2025年12月20日～2026年1月12日,,2025年12月25日～2026年1月12日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/matuura.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/matuura83.htm | https://matutetu.com/,"有田,伊万里,松浦,たびら平戸口,佐々,佐世保中央,佐世保",,,,
65,kyusyu_65,電車一日乗車券,"一日乗車券 || 関連情報 | 長崎電気軌道 / ジョルダンモバイルチケット my route RYDE PASS || 問合わせ | 長崎電気軌道 TEL:095-845-4111 || フリー区間 | 長崎電気軌道 || 制限事項 || ねだん | 大人：600円／小人：300円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 駅前の観光協会，主なホテル，長崎駅構内 / ジョルダンモバイルチケット my route RYDE PASS Pass Case STLOCAL
相关信息: 長崎電気軌道 / ジョルダンモバイルチケット my route RYDE PASS
咨询: 長崎電気軌道 TEL:095-845-4111",大人：600円／小人：300円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/nagasaki.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagasaki.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagasaki01.htm | http://www.naga-den.com/smarts/index/12 | https://pass.ryde-go.com/products/GQV304YS5589 | https://stlocal.net/nagasaki/ticket/1 | https://ticket.jorudan.co.jp/naga-den/ja/ | https://top.myroute.fun/ticket/nagasaki#nagasakicity | https://www.smbc-card.com/camp/passcase/index.html,駅前の観光協会，主なホテル，長崎駅構内 / ジョルダンモバイルチケット my route RYDE PASS Pass Case STLOCAL,,,,
66,kyusyu_66,24時間乗車券,"24時間乗車券 || 関連情報 | 長崎電気軌道 ジョルダンモバイルチケット my route RYDE PASS STLOCAL || 問合わせ | 長崎電気軌道 TEL:095-845-4111 || フリー区間 | 24時間乗車券 || 制限事項 || ねだん | 大人：700円／小人：350円 || 有効期間 | 利用開始後24時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | ジョルダンモバイルチケット my route RYDE PASS STLOCAL
相关信息: 長崎電気軌道 ジョルダンモバイルチケット my route RYDE PASS STLOCAL
咨询: 長崎電気軌道 TEL:095-845-4111",大人：700円／小人：350円,,,,,,,,,,利用開始後24時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagasaki.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagasaki02.htm | http://www.naga-den.com/publics/index/11/ | https://pass.ryde-go.com/products/09G8M61SX0RW | https://stlocal.net/nagasaki/ticket/2 | https://ticket.jorudan.co.jp/naga-den/ja/ | https://top.myroute.fun/ticket/nagasaki#nagasakicity,ジョルダンモバイルチケット my route RYDE PASS STLOCAL,,,,
67,kyusyu_67,長崎電気軌道×乗合タクシー24時間券,"長崎電気軌道×乗合タクシー24時間券 || 関連情報 | 長崎電気軌道 || 問合わせ | 長崎電気軌道 TEL:095-845-4111 || フリー区間 | 長崎電気軌道×乗合タクシー24時間券 || 制限事項 || ねだん | 大人：1,000円 || 有効期間 | 利用開始後24時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | Pass Case
相关信息: 長崎電気軌道
咨询: 長崎電気軌道 TEL:095-845-4111","大人：1,000円",,,,,,,,,,利用開始後24時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagasaki04.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagasaki04.htm | http://www.naga-den.com/publics/index/11/ | https://www.smbc-card.com/camp/passcase/index.html,Pass Case,,,,
68,kyusyu_68,LUCA路面電車フリーパス,"LUCA路面電車フリーパス || 関連情報 | 長崎電気軌道 RYDE PASS || 問合わせ | 長崎電気軌道電車事業部運転課 TEL:095-845-4113 || フリー区間 | LUCA路面電車フリーパス || 制限事項 || ねだん | 大人：1,400円／小人：700円 || 有効期間 | 指定の5日間 || 発売期間 | 2024年9月30日～2024年10月27日 || 利用期間 | 2024年10月4日,10月4日,10月25日,10月26日,10月27日 || 発売箇所 | RYDE PASS
相关信息: 長崎電気軌道 RYDE PASS
咨询: 長崎電気軌道電車事業部運転課 TEL:095-845-4113","大人：1,400円／小人：700円",,,,,,,,,,指定の5日間,2024年9月30日～2024年10月27日,,"2024年10月4日,10月4日,10月25日,10月26日,10月27日",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagasaki.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagasaki92.htm | https://pass.ryde-go.com/products/17894ZSGXZR0 | https://www.naga-den.com/pages/1307/,RYDE PASS,,,,
69,kyusyu_69,ヴィヴィくんの路面電車フリーパス,"ヴィヴィくんの路面電車フリーパス || 関連情報 | 長崎電気軌道 RYDE PASS || 問合わせ | 長崎電気軌道電車事業部運転課 TEL:095-845-4113 || フリー区間 | ヴィヴィくんの路面電車フリーパス || 制限事項 || ねだん | 大人：840円／小人：420円 || 有効期間 | 指定の3日間 || 発売期間 | 2024年9月30日～2024年11月10日 || 利用期間 | 2024年10月6日,10月27日,11月10日 || 発売箇所 | RYDE PASS
相关信息: 長崎電気軌道 RYDE PASS
咨询: 長崎電気軌道電車事業部運転課 TEL:095-845-4113",大人：840円／小人：420円,,,,,,,,,,指定の3日間,2024年9月30日～2024年11月10日,,"2024年10月6日,10月27日,11月10日",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagasaki.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagasaki93.htm | https://pass.ryde-go.com/products/VM8LPZS6K9RP | https://www.naga-den.com/pages/1307/,RYDE PASS,,,,
70,kyusyu_70,夏休みわくわくパス 【小中学生限定】,"夏休みわくわくパス || 関連情報 | 長崎電気軌道 || 問合わせ | 長崎電気軌道電車事業部運転課 TEL:095-845-4113 || フリー区間 | 夏休みわくわくパス || 制限事項 | 小学生は健康保険証など公的証明書が必要 中学生は在学を証明するもの（生徒手帳など）が必要ｎｉｍｏｃａが必要 || ねだん | 中学生：4,680円／小人：2,160円 || 有効期間 | 利用期間中の毎日 || 発売期間 | 2025年7月4日～2025年8月10日 || 利用期間 | 2025年7月19日～2025年8月31日 || 発売箇所 | 浦上車庫営業所，蛍茶屋営業所，西浜町臨時販売所,赤迫臨時販売所
限制事项: 小学生は健康保険証など公的証明書が必要 中学生は在学を証明するもの（生徒手帳など）が必要ｎｉｍｏｃａが必要
相关信息: 長崎電気軌道
咨询: 長崎電気軌道電車事業部運転課 TEL:095-845-4113","中学生：4,680円／小人：2,160円",,,,,,,,,,利用期間中の毎日,2025年7月4日～2025年8月10日,,2025年7月19日～2025年8月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagasaki.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagasaki91.htm | https://www.naga-den.com/pages/969,"浦上車庫営業所，蛍茶屋営業所，西浜町臨時販売所,赤迫臨時販売所",,,,
71,kyusyu_71,SHIMATETSU FREE PASS,"SHIMATETSU FREE PASS || 関連情報 | 島原鉄道 || 問合わせ | 島原鉄道・総合案内所 TEL:0957-62-4705 || フリー区間 | SHIMATETSU FREE PASS || 制限事項 | 島鉄高速バス,高速船を除く || ねだん | 1日間 大人：3,700円 / || 有効期間 | 1日間 || 発売期間 | 通年 || 利用期間 | 通年 / || 発売箇所 | 諫早,本諫早,愛野,多比良,島原(総合案内所),島原船津 / 口之津営業所,小浜バスターミナル,口之津港ターミナル,鬼池港営業所 / 諫早ターミナルホテル,北有馬ショッピングセンターパロス / 島原港観光案内所
限制事项: 島鉄高速バス,高速船を除く
相关信息: 島原鉄道
咨询: 島原鉄道・総合案内所 TEL:0957-62-4705","1日間 大人：3,700円 /",,,,,,,,,,1日間,通年,,通年 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/shimabara.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/simabara07.htm | https://www.shimatetsu.co.jp/railway/special-ticket/,"諫早,本諫早,愛野,多比良,島原(総合案内所),島原船津 / 口之津営業所,小浜バスターミナル,口之津港ターミナル,鬼池港営業所 / 諫早ターミナルホテル,北有馬ショッピングセンターパロス / 島原港観光案内所",,,,
72,kyusyu_72,しまてつスきっぷ 【小中高生限定】,"しまてつスきっぷ || 関連情報 | 島原鉄道 || 問合わせ | 島原鉄道 TEL:0957-62-2232 || フリー区間 | 島原鉄道 || 制限事項 | 島鉄高速バスを除く || ねだん | 小・中・高生：1,500円 || 有効期間 | 1日間 || 発売期間 | 通年 || 利用期間 | 土・日・祝日 / 春・夏・冬休み期間 || 発売箇所 | 諫早,本諫早,愛野,多比良,島原(総合案内所),島原船津 / 口之津営業所,小浜バスターミナル,口之津港ターミナル,鬼池港営業所 / 諫早ターミナルホテル,北有馬ショッピングセンターパロス
限制事项: 島鉄高速バスを除く
相关信息: 島原鉄道
咨询: 島原鉄道 TEL:0957-62-2232","小・中・高生：1,500円",,,,,,,,,,1日間,通年,,土・日・祝日 / 春・夏・冬休み期間,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/shimabara.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/simabara12.htm | https://www.shimatetsu.co.jp/railway/special-ticket/,"諫早,本諫早,愛野,多比良,島原(総合案内所),島原船津 / 口之津営業所,小浜バスターミナル,口之津港ターミナル,鬼池港営業所 / 諫早ターミナルホテル,北有馬ショッピングセンターパロス",,,,
73,kyusyu_73,島原鉄道乗り物コロカ1 日フリーきっぷ,"島原鉄道 / 乗り物コロカ1 日フリーきっぷ || 関連情報 | 島原鉄道 コロプラ || 問合わせ | 島原鉄道営業部鉄道課 TEL:0957-62-2232 || フリー区間 | 島原鉄道乗り物コロカ1 日フリーきっぷ || 制限事項 || ねだん | 大人：3,800円 || 有効期間 | １日間 || 発売期間 | 2014年4月1日～2027年3月31日 || 利用期間 | 2014年4月1日～2027年3月31日 || 発売箇所 | 本諫早,島原
相关信息: 島原鉄道 コロプラ
咨询: 島原鉄道営業部鉄道課 TEL:0957-62-2232","大人：3,800円",,,,,,,,,,１日間,2014年4月1日～2027年3月31日,,2014年4月1日～2027年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/simabara94.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/simabara91.htm | https://colopl.co.jp/service/other/coloca/transport/area06/norimono_shimabara/,"本諫早,島原",,,,
74,kyusyu_74,わくわく1dayパス,"わくわく1dayパス || 関連情報 | 熊本市交通局 熊本電鉄 産交バス 熊本都市バス || 問い合わせ | 熊本市交通局 TEL:096-361-5233 / 熊本電鉄 TEL:096-343-2552 / 電鉄バス：096-343-3023 / 産交バス TEL096-325-0100 / 熊本都市バス TEL:096-312-5077 / 熊本バス：096-378-3447 || フリー区間 | わくわく1dayパス || 制限事項 || ねだん | 区間指定① 大人：800円／小人：---円 / 区間指定② 大人：1,000円／小人：---円 / 熊本県内版 大人：2,200円／小人：---円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 熊本市交通局営業窓口 熊本電鉄営業窓口,電鉄バス車内および電鉄電車内 産交バス営業窓口 熊本都市バス営業窓口 熊本駅総合観光案内所,桜町バスターミナル２Fバス案内所
其他详情: {""問い合わせ"": ""熊本市交通局 TEL:096-361-5233 / 熊本電鉄 TEL:096-343-2552 / 電鉄バス：096-343-3023 / 産交バス TEL096-325-0100 / 熊本都市バス TEL:096-312-5077 / 熊本バス：096-378-3447""}
相关信息: 熊本市交通局 熊本電鉄 産交バス 熊本都市バス","区間指定① 大人：800円／小人：---円 / 区間指定② 大人：1,000円／小人：---円 / 熊本県内版 大人：2,200円／小人：---円",,,,,,,,,,１日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/kumamoto_area1.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/kumamoto_wide.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kumamoto.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kumamoto01.htm | http://www.kotsu-kumamoto.jp/kihon/pub/detail.aspx?c_id=66&id=1433&pg=1 | http://www.kumamoto-toshibus.co.jp/ticket/index.php | https://www.kumamotodentetsu.co.jp/ticket/wakuwakupass/index.html | https://www.kyusanko.co.jp/sankobus/ticket/wakuwakupass/,"熊本市交通局営業窓口 熊本電鉄営業窓口,電鉄バス車内および電鉄電車内 産交バス営業窓口 熊本都市バス営業窓口 熊本駅総合観光案内所,桜町バスターミナル２Fバス案内所",,,,
75,kyusyu_75,わくわく1dayパス24時間乗車券,"わくわく１dayパス24時間乗車券 || 関連情報 | 熊本市交通局 熊本電鉄 産交バス 熊本都市バス / my route || 問合わせ | 熊本市交通局 TEL:096-361-5233 / 熊本電鉄 TEL:096-343-2552 / 産交バス TEL096-325-0100 / 熊本都市バス TEL:096-312-5077 || フリー区間 | わくわく１dayパス24時間乗車券 || 制限事項 || ねだん | 区間指定① 大人：800円／小人：---円 / 区間指定② 大人：1,000円／小人：---円 / 熊本県内版 大人：2,200円／小人：---円 || 有効期間 | 利用開始後24時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | my route RYDE PASS
相关信息: 熊本市交通局 熊本電鉄 産交バス 熊本都市バス / my route
咨询: 熊本市交通局 TEL:096-361-5233 / 熊本電鉄 TEL:096-343-2552 / 産交バス TEL096-325-0100 / 熊本都市バス TEL:096-312-5077","区間指定① 大人：800円／小人：---円 / 区間指定② 大人：1,000円／小人：---円 / 熊本県内版 大人：2,200円／小人：---円",,,,,,,,,,利用開始後24時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kumamoto.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kumamoto03.htm | http://www.kumamoto-toshibus.co.jp/ticket/index.php | https://pass.ryde-go.com/products#kumamoto | https://top.myroute.fun/ticket/kumamoto#kumamotocity | https://www.kotsu-kumamoto.jp/kihon/pub/detail.aspx?c_id=66&id=1434&pg=1 | https://www.kyusanko.co.jp/sankobus/ticket/wakuwakupass/,my route RYDE PASS,,,,
76,kyusyu_76,キッズパス 【小学生限定】,"キッズパス || 関連情報 | 熊本市交通局 熊本電鉄 産交バス 熊本都市バス || 問合わせ | 熊本市交通局 TEL:096-361-5233 / 熊本電鉄 TEL:096-343-2552 / 産交バス TEL096-325-0100 / 熊本都市バス TEL:096-312-5077 || フリー区間 | Kidsパス || 制限事項 | 小学生及び未就学児のみ申込書必要顔写真、年齢を証明する公的証明書が必要高速バス,特急バス,快速バス,九州横断バス,空港リムジンバス,阿蘇山上線及びその他各社が指定したバス・電車は利用できない || ねだん | 小人：1,000円 || 有効期間 | 利用期間内全日 || 発売期間 | 2025年7月4日～2025年8月31日 || 利用期間 | 2025年7月18日～2025年8月31日 || 発売箇所 | 熊本市交通局交通局総務課営業推進室 熊本電鉄熊本電鉄バス本社,辻久保総合営業所 / 北熊本駅,藤崎宮前駅,堀川駅 産交バスサクラマチバス案内所,本渡バスセンター,各営業所 熊本バス熊本中央営業所,城南営業所,甲佐営業所 熊本都市バス本山営業所,上熊本営業所,小峯営業所
限制事项: 小学生及び未就学児のみ申込書必要顔写真、年齢を証明する公的証明書が必要高速バス,特急バス,快速バス,九州横断バス,空港リムジンバス,阿蘇山上線及びその他各社が指定したバス・電車は利用できない
相关信息: 熊本市交通局 熊本電鉄 産交バス 熊本都市バス
咨询: 熊本市交通局 TEL:096-361-5233 / 熊本電鉄 TEL:096-343-2552 / 産交バス TEL096-325-0100 / 熊本都市バス TEL:096-312-5077","小人：1,000円",,,,,,,,,,利用期間内全日,2025年7月4日～2025年8月31日,,2025年7月18日～2025年8月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kumamoto91.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kumamoto91.htm | https://www.kotsu-kumamoto.jp/kihon/pub/detail.aspx?c_id=3&type=top&id=1622 | https://www.kumamotodentetsu.co.jp/news/202506202358.html | https://www.sankobus.jp/news/20250718-kidspass/,"熊本市交通局交通局総務課営業推進室 熊本電鉄熊本電鉄バス本社,辻久保総合営業所 / 北熊本駅,藤崎宮前駅,堀川駅 産交バスサクラマチバス案内所,本渡バスセンター,各営業所 熊本バス熊本中央営業所,城南営業所,甲佐営業所 熊本都市バス本山営業所,上熊本営業所,小峯営業所",,,,
77,kyusyu_77,熊本市電1日乗車券,"熊本市電1日乗車券 || 関連情報 | 熊本市交通局 / || 問合わせ | 熊本市交通局・営業推進室 TEL:096-361-5233 || フリー区間 | 熊本市電1日乗車券 || 制限事項 || ねだん | 大人：700円／小人：350円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 市電車内 / 営業推進室窓口,大江営業所 / 上熊本車庫 / 熊本駅総合観光案内所 /
相关信息: 熊本市交通局 /
咨询: 熊本市交通局・営業推進室 TEL:096-361-5233",大人：700円／小人：350円,,,,,,,,,,１日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kumamotoshi.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kumamotoshi01.htm | http://www.kotsu-kumamoto.jp/kihon/pub/detail.aspx?c_id=66&id=1433&pg=1 | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kumamotoshi03.htm,"市電車内 / 営業推進室窓口,大江営業所 / 上熊本車庫 / 熊本駅総合観光案内所 /",,,,
78,kyusyu_78,熊本市電1日乗車券,"熊本市電1日乗車券 / 【スマートフォン】 || 関連情報 | 熊本市交通局 / ジョルダンモバイルチケット my route QUICK TRIP || 問合わせ | 熊本市交通局・営業推進室 TEL:096-361-5233 || フリー区間 | 熊本市電1日乗車券 || 制限事項 || ねだん | 大人：500円／小人：250円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | ジョルダンモバイルチケット my route QUICK TRIP
相关信息: 熊本市交通局 / ジョルダンモバイルチケット my route QUICK TRIP
咨询: 熊本市交通局・営業推進室 TEL:096-361-5233",大人：500円／小人：250円,,,,,,,,,,１日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kumamotoshi.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kumamotoshi03.htm | http://www.kotsu-kumamoto.jp/kihon/pub/detail.aspx?c_id=66&id=1433&pg=1 | https://ticket-kumamoto.quicktrip.jp/buy/ticket?salesTicketId=1911 | https://ticket.jorudan.co.jp/kumamoto/city/ja/ | https://top.myroute.fun/ticket/kumamoto#kumamotocity,ジョルダンモバイルチケット my route QUICK TRIP,,,,
79,kyusyu_79,熊本市電24時間乗車券,"熊本市電24時間乗車券 || 関連情報 | 熊本市交通局 / ジョルダンモバイルチケット my route QUICK TRIP || 問合わせ | 熊本市交通局・営業推進室 TEL:096-361-5233 || フリー区間 | 熊本市電24時間乗車券 || 制限事項 || ねだん | 大人：600円／小人：300円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | ジョルダンモバイルチケット my route QUICK TRIP
相关信息: 熊本市交通局 / ジョルダンモバイルチケット my route QUICK TRIP
咨询: 熊本市交通局・営業推進室 TEL:096-361-5233",大人：600円／小人：300円,,,,,,,,,,１日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kumamotoshi.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kumamotoshi02.htm | http://www.kotsu-kumamoto.jp/kihon/pub/detail.aspx?c_id=66&id=1434&pg=1 | https://ticket-kumamoto.quicktrip.jp/buy/ticket?salesTicketId=1914 | https://ticket.jorudan.co.jp/kumamoto/city/ja/ | https://top.myroute.fun/ticket/kumamoto#kumamotocity,ジョルダンモバイルチケット my route QUICK TRIP,,,,
80,kyusyu_80,1CHANCE FESTIVAL 1日乗車券,"1CHANCE FESTIVAL 1日乗車券 || 関連情報 | 熊本電気鉄道 || 問合わせ | 熊本電鉄北熊本駅 TEL:096-343-2552 || フリー区間 || 制限事項 || ねだん | 大人：900円 || 有効期間 | 1日間 || 発売期間 | 2024年7月5日～2024年8月24日 || 利用期間 | 2024年8月24日～2024年8月25日 || 発売箇所 | ローソンチケット
相关信息: 熊本電気鉄道
咨询: 熊本電鉄北熊本駅 TEL:096-343-2552",大人：900円,,,,,,,,,,1日間,2024年7月5日～2024年8月24日,,2024年8月24日～2024年8月25日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kumaden.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kumaden93.htm | https://l-tike.com/search/?lcd=82153 | https://www.kumamotodentetsu.co.jp/1chancefes2024/,ローソンチケット,,,,
81,kyusyu_81,１日フリーキップ,"１日フリーキップ || 関連情報 | 南阿蘇鉄道 || 問合わせ | 南阿蘇鉄道・高森駅 TEL:0967-62-0058 || フリー区間 | １日フリーキップ || 制限事項 | トロッコ列車乗車の場合、別途一乗車800円が必要 || ねだん | 大人：1,200円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 高森駅,車内
限制事项: トロッコ列車乗車の場合、別途一乗車800円が必要
相关信息: 南阿蘇鉄道
咨询: 南阿蘇鉄道・高森駅 TEL:0967-62-0058","大人：1,200円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/minamiaso.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/minamiaso01.htm | https://www.mt-torokko.com/information/fare/,"高森駅,車内",,,,
82,kyusyu_82,南阿蘇鉄道24時間フリー乗車券,"南阿蘇鉄道24時間フリー乗車券 || 関連情報 | 南阿蘇鉄道 my route || 問合わせ | 南阿蘇鉄道 TEL:0967-62-0058 / 九州MaaS協議会事務局 TEL:092-791-4268 || フリー区間 | 南阿蘇鉄道24時間フリー乗車券 || 制限事項 | トロッコ列車,ワンピースサニー号は別途座席指定料金が必要 || ねだん | 大人：1,200円 || 有効期間 | 利用開始後24時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | my route
限制事项: トロッコ列車,ワンピースサニー号は別途座席指定料金が必要
相关信息: 南阿蘇鉄道 my route
咨询: 南阿蘇鉄道 TEL:0967-62-0058 / 九州MaaS協議会事務局 TEL:092-791-4268","大人：1,200円",,,,,,,,,,利用開始後24時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/minamiaso.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/minamiaso03.htm | https://top.myroute.fun/ticket/kumamoto#asoarea | https://www.mt-torokko.com/information/fare/,my route,,,,
