sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
11,kanto_11,ひみつの平日パス,"ひみつの平日パス || 関連情報 | ＪＲ東日本 || 問合わせ | ＪＲ東日本： || フリー区間 | ひみつの平日パス || 利用可能設備 | 東海道新幹線東北・上越新幹線在来線特急・急行快速・普通東京モノレールりんかい線 グリーンライナー指定自由 ×▲▲▲▲▲○○○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 東海道新幹線には乗車できません。 || ねだん | 大人：2,720円／小人：1,360円 || 有効期間 | １日間 || 発売期間 | 2022年2月1日～2022年3月4日 || 利用期間 | 2022年2月1日～2022年3月4日の平日 / || 発売箇所 | フリー区間内の主な駅
限制事项: 東海道新幹線には乗車できません。
相关信息: ＪＲ東日本
咨询: ＪＲ東日本：","大人：2,720円／小人：1,360円",,,,,,,,,,１日間,2022年2月1日～2022年3月4日,,2022年2月1日～2022年3月4日の平日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jreast10.gif,,東海道新幹線東北・上越新幹線在来線特急・急行快速・普通東京モノレールりんかい線 グリーンライナー指定自由 ×▲▲▲▲▲○○○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jreast13.htm | http://www.jreast.co.jp/tickets/info.aspx?GoodsCd=2737 | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jreast10.htm,フリー区間内の主な駅,,,,
12,kanto_12,会津鬼怒川線史跡めぐり往復割引きっぷ,"会津鬼怒川線史跡めぐり往復割引きっぷ || 関連情報 | 野岩鉄道 || 問合わせ | 野岩鉄道 TEL:0288-77-2355 || フリー区間 | 会津鬼怒川線史跡めぐり往復割引きっぷフリーエリア || 制限事項 || ねだん | 発駅着駅中三依 / 温泉上三依 / 塩原温泉口男鹿高原会津高原 / 尾瀬口 龍王峡大人1,040円1,180円1,290円1,530円 小人520円590円650円770円 川治温泉大人730円1,040円1,180円1,400円 小人370円520円590円700円 川治湯元大人730円900円1,180円1,400円 小人370円450円590円700円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 発売当日限り || 発売箇所 | 龍王峡,川治温泉,川治湯元 / 営業時間 8:50～17:50
相关信息: 野岩鉄道
咨询: 野岩鉄道 TEL:0288-77-2355","発駅着駅中三依 / 温泉上三依 / 塩原温泉口男鹿高原会津高原 / 尾瀬口 龍王峡大人1,040円1,180円1,290円1,530円 小人520円590円650円770円 川治温泉大人730円1,040円1,180円1,400円 小人370円520円590円700円 川治湯元大人730円900円1,180円1,400円 小人370円450円590円700円",,,,,,,,,,１日,通年,,発売当日限り,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yagan01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yagan01.htm | http://www.yagan.co.jp/information/0000000597/detail.html,"龍王峡,川治温泉,川治湯元 / 営業時間 8:50～17:50",,,,
13,kanto_13,野岩鉄道会津鬼怒川線全線フリーきっぷ,"野岩鉄道 / 会津鬼怒川線全線フリーきっぷ || 関連情報 | 野岩鉄道 || 問合わせ | 野岩鉄道 TEL:0288-77-2355 || フリー区間 | 野岩鉄道会津鬼怒川線全線フリーきっぷフリーエリア || 制限事項 || ねだん | 大人：2,100円 小人：1,060円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 新藤原,龍王峡,川治温泉,川治湯元,湯西川温泉,上三依塩原温泉口,会津高原尾瀬口 / 野岩鉄道列車車掌
相关信息: 野岩鉄道
咨询: 野岩鉄道 TEL:0288-77-2355","大人：2,100円 小人：1,060円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yagan11.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yagan11.htm | http://www.yagan.co.jp/information/0000000601/detail.html,"新藤原,龍王峡,川治温泉,川治湯元,湯西川温泉,上三依塩原温泉口,会津高原尾瀬口 / 野岩鉄道列車車掌",,,,
14,kanto_14,野岩・会津全線フリーきっぷ,"野岩・会津全線フリーきっぷ || 関連情報 | 野岩鉄道 会津鉄道 || 問合わせ | 野岩鉄道 TEL:0288-77-2355 || フリー区間 | 野岩・会津全線フリーきっぷ || 制限事項 || ねだん | 大人：4,820円 小人：2,420円 || 有効期間 | ２日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 新藤原～会津高原尾瀬口の各駅（中三依温泉,男鹿高原を除く) / 東武トップツアーズ各店
相关信息: 野岩鉄道 会津鉄道
咨询: 野岩鉄道 TEL:0288-77-2355","大人：4,820円 小人：2,420円",,,,,,,,,,２日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yagan12.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yagan12.htm | http://www.aizutetsudo.jp/ticket/yagan-free/ | http://www.yagan.co.jp/information/0000000629/detail.html,"新藤原～会津高原尾瀬口の各駅（中三依温泉,男鹿高原を除く) / 東武トップツアーズ各店",,,,
15,kanto_15,塩原温泉・野岩鉄道満喫切符,"塩原温泉・野岩鉄道満喫切符 || 関連情報 | 野岩鉄道 || 問合わせ | 野岩鉄道 TEL:0288-77-2355 || フリー区間 | 塩原温泉・野岩鉄道満喫切符 || 制限事項 || ねだん | 大人：2,200円 小人：1,100円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 新藤原,龍王峡,川治温泉,川治湯元,湯西川温泉,上三依塩原温泉口,会津高原尾瀬口 / 野岩鉄道列車車掌 / 東武日光駅ツーリストセンター,鬼怒川温泉駅ツーリストセンター,塩原もの語り館,那須地区総合観光案内所(那須塩原駅構内)
相关信息: 野岩鉄道
咨询: 野岩鉄道 TEL:0288-77-2355","大人：2,200円 小人：1,100円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yagan13.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yagan13.htm | https://www.yagan.co.jp/information/0000000940/detail.html,"新藤原,龍王峡,川治温泉,川治湯元,湯西川温泉,上三依塩原温泉口,会津高原尾瀬口 / 野岩鉄道列車車掌 / 東武日光駅ツーリストセンター,鬼怒川温泉駅ツーリストセンター,塩原もの語り館,那須地区総合観光案内所(那須塩原駅構内)",,,,
16,kanto_16,常総線・真岡鉄道共通一日自由きっぷ,"常総線・真岡鐵道線共通一日自由きっぷ || 関連情報 | 関東鉄道 真岡鐵道 || 問合わせ | 関東鉄道 TEL:0298-22-3718 || フリー区間 | 常総線・真岡鉄道線共通一日自由きっぷ || 制限事項 | 「ＳＬもおか号」を利用の際は別途整理券が必要です。 || ねだん | 大人：2,300円／小人：1,150円 || 有効期間 | １日 || 発売期間 | 通年 / 有効開始日の７日前から発売 || 利用期間 | 土曜・休日と4/1～5/31,7/1～8/31,11/1～1/31の毎日 || 発売箇所 | 関東鉄道：取手,戸頭,守谷,新守谷,水海道,下妻,下館 / 真岡鐵道：真岡,益子,茂木
限制事项: 「ＳＬもおか号」を利用の際は別途整理券が必要です。
相关信息: 関東鉄道 真岡鐵道
咨询: 関東鉄道 TEL:0298-22-3718","大人：2,300円／小人：1,150円",,,,,,,,,,１日,通年 / 有効開始日の７日前から発売,,"土曜・休日と4/1～5/31,7/1～8/31,11/1～1/31の毎日",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/kantomoka.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kantetu-mooka.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kantetu02.htm | https://www.kantetsu.co.jp/train/special-ticket#tix06 | https://www.moka-railway.co.jp/fare/,"関東鉄道：取手,戸頭,守谷,新守谷,水海道,下妻,下館 / 真岡鐵道：真岡,益子,茂木",,,,
17,kanto_17,益子陶器市フリー切符,"益子陶器市フリー切符 || 関連情報 | 真岡鐵道 || 問合わせ | 真岡鐵道・旅行センター TEL:0285-84-7913 || フリー区間 | 益子陶器市フリー切符 || 制限事項 | SLもおか号利用時は別途整理券必要 || ねだん | 大人：1,500円／小人：750円 || 有効期間 | １日 || 発売期間 | 2026年4月29日～2026年5月6日 / || 利用期間 | 発売当日 || 発売箇所 | 下館駅(真岡鐵道ホーム),真岡駅,益子駅
限制事项: SLもおか号利用時は別途整理券必要
相关信息: 真岡鐵道
咨询: 真岡鐵道・旅行センター TEL:0285-84-7913","大人：1,500円／小人：750円",,,,,,,,,,１日,2026年4月29日～2026年5月6日 /,,発売当日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/mooka92.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/mooka92.htm | https://www.moka-railway.co.jp/wp-content/uploads/2026/04/daa080f6a08dfee4dc5e6b2a1c7ee607.pdf,"下館駅(真岡鐵道ホーム),真岡駅,益子駅",,,,
18,kanto_18,ライトライン一日乗車券,"ライトライン一日乗車券 || 関連情報 | 宇都宮ライトレール || 問合わせ | 宇都宮ライトレール運輸企画部 TEL:028-666-6074 || フリー区間 | ライトライン一日乗車券 / || 制限事項 || ねだん | 大人：1,000円 小人：500円 / 餃子券付 大人：1,300円 / || 有効期間 | １日 || 発売期間 | 通年 / 当日を含め、利用日の3日前から購入可能 || 利用期間 | 通年 || 発売箇所 | 宇都宮駅東口 定期券うりば / 宇都宮ライトレール車両基地(平石) 定期券うりば / 道の駅はが 総合案内所 / 宇都宮東ホテル 1Fフロント / フォーポイント フレックス by シェラトン 宇都宮 1Fフロント / 産地直売と暮らしの品 えにし / 交通未来都市うつのみやオープンスクエア (宇都宮駅西口 トナリエ宇都宮3F)
相关信息: 宇都宮ライトレール
咨询: 宇都宮ライトレール運輸企画部 TEL:028-666-6074","大人：1,000円 小人：500円 / 餃子券付 大人：1,300円 /",,,,,,,,,,１日,通年 / 当日を含め、利用日の3日前から購入可能,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/utsunomiya01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/utsunomiya01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/utsunomiya01.htm | https://www.miyarail.co.jp/userguide-ticket-info#oneday-ticket,宇都宮駅東口 定期券うりば / 宇都宮ライトレール車両基地(平石) 定期券うりば / 道の駅はが 総合案内所 / 宇都宮東ホテル 1Fフロント / フォーポイント フレックス by シェラトン 宇都宮 1Fフロント / 産地直売と暮らしの品 えにし / 交通未来都市うつのみやオープンスクエア (宇都宮駅西口 トナリエ宇都宮3F),,,,
19,kanto_19,開業2周年デザイン一日乗車券,"開業2周年デザイン一日乗車券 || 関連情報 | 宇都宮ライトレール || 問合わせ | 宇都宮ライトレール運輸企画部 TEL:028-666-6074 || フリー区間 | 開業2周年デザイン一日乗車券 / || 制限事項 || ねだん | 大人：1,000円 小人：500円 || 有効期間 | １日 || 発売期間 | 2025年8月23日～2025年8月31日 || 利用期間 | 2025年8月23日～2025年8月31日 / || 発売箇所 | 宇都宮駅東口 定期券うりば / 交通未来都市うつのみやオープンスクエア || 発売枚数 | 1,000枚
其他详情: {""発売枚数"": ""1,000枚""}
相关信息: 宇都宮ライトレール
咨询: 宇都宮ライトレール運輸企画部 TEL:028-666-6074","大人：1,000円 小人：500円",,,,,,,,,,１日,2025年8月23日～2025年8月31日,,2025年8月23日～2025年8月31日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/utsunomiya01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/utsunomiya82.htm | https://www.miyarail.co.jp/info/3345,宇都宮駅東口 定期券うりば / 交通未来都市うつのみやオープンスクエア,,,,
20,kanto_20,芳賀温泉ロマンの湯30周年記念 コラボ一日乗車券,"芳賀温泉ロマンの湯30周年記念 コラボ一日乗車券 || 関連情報 | 宇都宮ライトレール || 問合わせ | 宇都宮ライトレール運輸企画部 TEL:028-666-6074 || フリー区間 | 芳賀温泉ロマンの湯30周年記念 コラボ一日乗車券 / || 制限事項 || ねだん | 大人：1,000円 小人：500円 || 有効期間 | １日 || 発売期間 | 2025年9月1日～2025年10月31日 || 利用期間 | 2025年9月1日～2025年10月31日 / || 発売箇所 | 宇都宮駅東口 定期券うりば / 車両基地定期券うりば / 交通未来都市うつのみやオープンスクエア / 道の駅はが 総合案内所 / 宇都宮東ホテル / フォーポイント フレックス by シェラトン 宇都宮 || 発売枚数
相关信息: 宇都宮ライトレール
咨询: 宇都宮ライトレール運輸企画部 TEL:028-666-6074","大人：1,000円 小人：500円",,,,,,,,,,１日,2025年9月1日～2025年10月31日,,2025年9月1日～2025年10月31日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/utsunomiya02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/utsunomiya83.htm | https://www.miyarail.co.jp/info/3365,宇都宮駅東口 定期券うりば / 車両基地定期券うりば / 交通未来都市うつのみやオープンスクエア / 道の駅はが 総合案内所 / 宇都宮東ホテル / フォーポイント フレックス by シェラトン 宇都宮,,,,
21,kanto_21,一日フリーきっぷ,"一日フリーきっぷ || 関連情報 | わたらせ渓谷鉄道 / 割引販売：わたらせ渓谷鉄道 || 問合わせ | わたらせ渓谷鉄道 TEL:0277-73-2110 || フリー区間 | 一日フリーきっぷ || 制限事項 || ねだん | 大人：1,880円／小人：940円 / 2025年12月1日～2026年2月28日 / GunMaaS 大人：1,500円／小人：700円 / || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 桐生、相老、大間々、通洞、足尾の各駅 / GunMaaS
相关信息: わたらせ渓谷鉄道 / 割引販売：わたらせ渓谷鉄道
咨询: わたらせ渓谷鉄道 TEL:0277-73-2110","大人：1,880円／小人：940円 / 2025年12月1日～2026年2月28日 / GunMaaS 大人：1,500円／小人：700円 /",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/watarase.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/watarase01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/watarase.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/watarase01.htm | http://www.watetsu.com/otoku.html | https://lp.g3m.jp/ | https://www.watetsu.com/news/news_det.php?E=1917,桐生、相老、大間々、通洞、足尾の各駅 / GunMaaS,,,,
22,kanto_22,コロプラ一日フリーきっぷ,"コロプラ一日フリーきっぷ || 関連情報 | わたらせ渓谷鉄道 コロプラ || 問合わせ | わたらせ渓谷鉄道 TEL:0277-73-2110 (平日8:30～17:15) || フリー区間 | コロプラ一日フリーきっぷ || 制限事項 || ねだん | 大人：2,510円／小人：---円 || 有効期間 | １日 || 発売期間 | 2014年4月1日～2027年3月31日 || 利用期間 | 2014年4月1日～2027年3月31日 || 発売箇所 | 相老、大間々、通洞
相关信息: わたらせ渓谷鉄道 コロプラ
咨询: わたらせ渓谷鉄道 TEL:0277-73-2110 (平日8:30～17:15)","大人：2,510円／小人：---円",,,,,,,,,,１日,2014年4月1日～2027年3月31日,,2014年4月1日～2027年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/watarase.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/watarase91.htm | https://colopl.co.jp/service/other/coloca/transport/area02/norimono_watarase/,相老、大間々、通洞,,,,
23,kanto_23,赤城南麓１日フリー切符,"赤城南麓１日フリー切符 || 関連情報 | 上毛電気鉄道 || 問合わせ | 上毛電気鉄道 TEL: 027-231-3597 || フリー区間 | 上毛電気鉄道 || 制限事項 || ねだん | 大人：1,300円／小人：650円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 中央前橋,大胡,赤城,西桐生 / GunMaaS
相关信息: 上毛電気鉄道
咨询: 上毛電気鉄道 TEL: 027-231-3597","大人：1,300円／小人：650円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/jomo01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jomo.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jomou02.htm | http://www.jomorailway.com/akagifree_ticket.html | https://lp.g3m.jp/,"中央前橋,大胡,赤城,西桐生 / GunMaaS",,,,
24,kanto_24,運転免許返納者割引ワンデーフリーパス,"運転免許返納者割引ワンデーフリーパス || 関連情報 | 上毛電気鉄道 || 問合わせ | 上毛電気鉄道 TEL: 027-231-3597 || フリー区間 | 運転免許返納者割引ワンデーフリーパス || 制限事項 || ねだん | 大人：500円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 中央前橋,大胡,赤城,西桐生
相关信息: 上毛電気鉄道
咨询: 上毛電気鉄道 TEL: 027-231-3597",大人：500円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jomo.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jomou03.htm | https://jomorailway.com/hennopas_ticket.html,"中央前橋,大胡,赤城,西桐生",,,,
25,kanto_25,上毛電気鉄道×前橋ウィッチーズ 赤城南麓1日フリー切符,"上毛電気鉄道×前橋ウィッチーズ 赤城南麓1日フリー切符 || 関連情報 | 上毛電気鉄道 || 問合わせ | 上毛電気鉄道本社営業課 TEL: 027-231-3597 || フリー区間 | 上毛電気鉄道×前橋ウィッチーズ 赤城南麓1日フリー切符 || 制限事項 || ねだん | 大人：1,300円 || 有効期間 | １日 || 発売期間 | 2026年1月17日～2026年4月30日 || 利用期間 | 2026年1月17日～2026年4月30日 || 発売箇所 | 中央前橋,大胡,赤城,西桐生 || 発売枚数 | 不明
其他详情: {""発売枚数"": ""不明""}
相关信息: 上毛電気鉄道
咨询: 上毛電気鉄道本社営業課 TEL: 027-231-3597","大人：1,300円",,,,,,,,,,１日,2026年1月17日～2026年4月30日,,2026年1月17日～2026年4月30日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jomo.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jomou98.htm | http://www.jomorailway.com/images/info/20260114info.pdf,"中央前橋,大胡,赤城,西桐生",,,,
26,kanto_26,早春桜花切符,"早春桜花切符 || 関連情報 | 上毛電気鉄道 || 問合わせ | 上毛電気鉄道本社営業課 TEL: 027-231-3597 || フリー区間 | 上毛電気鉄道 || 制限事項 || ねだん | 大人：1,000円 小人：500円 || 有効期間 | １日 || 発売期間 | 2023年3月18日～2023年4月16日 || 利用期間 | 2023年3月18日～2023年4月16日の土休日 || 発売箇所 | 中央前橋,大胡,赤城,西桐生,本社営業課
相关信息: 上毛電気鉄道
咨询: 上毛電気鉄道本社営業課 TEL: 027-231-3597","大人：1,000円 小人：500円",,,,,,,,,,１日,2023年3月18日～2023年4月16日,,2023年3月18日～2023年4月16日の土休日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jomo.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jomou91.htm | https://www.jomorailway.com/limittime_ticket.html,"中央前橋,大胡,赤城,西桐生,本社営業課",,,,
27,kanto_27,鉄道の日＆群馬県民の日記念ワンデーフリー切符,"鉄道の日＆群馬県民の日記念 / ワンデーフリーパス || 関連情報 | 群馬県 上毛電気鉄道 || 問合わせ | 上毛電気鉄道・本社営業 TEL: 027-231-3597 || フリー区間 | 鉄道の日＆群馬県民の日記念・ワンデーフリーパス || 制限事項 || ねだん | 大人：1,000円／小人：500円 || 有効期間 | １日 || 発売期間 | 2024年9月20日～2024年11月30日 || 利用期間 | 2024年10月1日～2024年11月30の土休日,10月14日,10月28日 || 発売箇所 | 中央前橋,大胡,赤城,西桐生 || 発売数 | 大人1,900枚、小人200枚。売切れ次第終了
其他详情: {""発売数"": ""大人1,900枚、小人200枚。売切れ次第終了""}
相关信息: 群馬県 上毛電気鉄道
咨询: 上毛電気鉄道・本社営業 TEL: 027-231-3597","大人：1,000円／小人：500円",,,,,,,,,,１日,2024年9月20日～2024年11月30日,,"2024年10月1日～2024年11月30の土休日,10月14日,10月28日",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jomo.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jomou01.htm | https://www.jomorailway.com/oneday_ticket.html,"中央前橋,大胡,赤城,西桐生",,,,
28,kanto_28,1日全線フリー乗車券,"1日全線フリー乗車券 || 関連情報 | 上信電鉄 || 問合わせ | 上信電鉄・運輸部鉄道運輸課 TEL:027-323-8073 || フリー区間 | 上信電鉄 / || 制限事項 || ねだん | 大人：2,260円 小人：1,130円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 高崎,吉井,上州福島,上州富岡,下仁田 / GunMaaS
相关信息: 上信電鉄
咨询: 上信電鉄・運輸部鉄道運輸課 TEL:027-323-8073","大人：2,260円 小人：1,130円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/joshin11.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/joshin.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/joshin11.htm | https://lp.g3m.jp/ | https://www.joshin-dentetsu.co.jp/ticket/1289/,"高崎,吉井,上州福島,上州富岡,下仁田 / GunMaaS",,,,
29,kanto_29,上野三碑巡り記念乗車券,"上野三碑巡り記念乗車券 || 関連情報 | 上信電鉄 || 問合わせ | 上信電鉄 TEL:027-323-8066 || フリー区間 | 上野三碑巡り記念乗車券 / || 制限事項 || ねだん | 大人：1,140円 小人：570円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 高崎,根古屋,山名,吉井
相关信息: 上信電鉄
咨询: 上信電鉄 TEL:027-323-8066","大人：1,140円 小人：570円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/joshin12.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/joshin12.htm | https://www.joshin-dentetsu.co.jp/ticket/1154/,"高崎,根古屋,山名,吉井",,,,
30,kanto_30,群馬県民の日・鉄道記念日1日全線フリー乗車券,"群馬県民の日/鉄道記念日 / 一日フリー乗車券 || 関連情報 | 群馬県 上信電鉄 || 問合わせ | 上信電鉄・運輸部鉄道運輸課 TEL:027-323-8073 || フリー区間 | 群馬県民の日・鉄道記念日 一日フリー乗車券 / || 制限事項 || ねだん | 大人：1,500円 小人：750円 || 有効期間 | １日 || 発売期間 | 2025年10月1日～2025年10月28日 || 利用期間 | 2025年10月1日～2025年10月28日の土休日 / 10月14日,10月28日 || 発売箇所 | 高崎,上州富岡,下仁田
相关信息: 群馬県 上信電鉄
咨询: 上信電鉄・運輸部鉄道運輸課 TEL:027-323-8073","大人：1,500円 小人：750円",,,,,,,,,,１日,2025年10月1日～2025年10月28日,,"2025年10月1日～2025年10月28日の土休日 / 10月14日,10月28日",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/joshin.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/joshin94.htm | https://www.joshin-dentetsu.co.jp/wp/wp-content/uploads/2025/09/445f59a198092929445462460c7de587.pdf,"高崎,上州富岡,下仁田",,,,
31,kanto_31,寿・ワンコイン1日フリー乗車券,"寿・ワンコイン1日フリー乗車券 || 関連情報 | 上信電鉄 || 問合わせ | 上信電鉄・運輸部鉄道 TEL:027-323-8073 || フリー区間 | 寿・ワンコイン1日フリー乗車券 / || 制限事項 || ねだん | 大人:500円／小人：250円 || 有効期間 | １日 || 発売期間 | 2025年12月29日～2026年1月2日 || 利用期間 | 2026年1月1日～2026年1月2日 || 発売箇所 | 上信電鉄各駅(無人駅除く) || 発売枚数
相关信息: 上信電鉄
咨询: 上信電鉄・運輸部鉄道 TEL:027-323-8073",大人:500円／小人：250円,,,,,,,,,,１日,2025年12月29日～2026年1月2日,,2026年1月1日～2026年1月2日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/joshin.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/joshin93.htm | https://www.joshin-dentetsu.co.jp/wp/wp-content/uploads/2025/11/a0f7f8d8869b0aec32e215758de7173f.pdf,上信電鉄各駅(無人駅除く),,,,
32,kanto_32,上信電鉄 高校生世代限定お得きっぷ,"上信電鉄 高校生世代限定お得きっぷ || 関連情報 | 上信電鉄 群馬県 || 問合わせ | 上信電鉄・運輸部鉄道運輸課 TEL:027-323-8073 || フリー区間 | 上信電鉄 高校生世代限定お得きっぷ / || 制限事項 || ねだん | 高校生：500円 || 有効期間 | １日 || 発売期間 | 2025年11月1日～20251年12月31日 || 利用期間 | 2025年11月1日～20251年12月31日 || 発売箇所 | GunMaaS
相关信息: 上信電鉄 群馬県
咨询: 上信電鉄・運輸部鉄道運輸課 TEL:027-323-8073",高校生：500円,,,,,,,,,,１日,2025年11月1日～20251年12月31日,,2025年11月1日～20251年12月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/joshin.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/joshin98.htm | https://lp.g3m.jp/ | https://www.joshin-dentetsu.co.jp/info/2789/ | https://www.pref.gunma.jp/page/722770.html,GunMaaS,,,,
33,kanto_33,上信電鉄 複数人お得きっぷ,"上信電鉄 複数人お得きっぷ || 関連情報 | 上信電鉄 群馬県 || 問合わせ | 上信電鉄・運輸部鉄道運輸課 TEL:027-323-8073 || フリー区間 | 上信電鉄 複数人お得きっぷ / || 制限事項 || ねだん | 区間人数販売額 高崎～上州富岡２人2,600円 ３人3,900円 高崎～下仁田２人3,000円 ３人4,500円 || 有効期間 | １日 || 発売期間 | 2025年11月1日～20251年12月31日 || 利用期間 | 2025年11月1日～20251年12月31日 || 発売箇所 | GunMaaS
相关信息: 上信電鉄 群馬県
咨询: 上信電鉄・運輸部鉄道運輸課 TEL:027-323-8073","区間人数販売額 高崎～上州富岡２人2,600円 ３人3,900円 高崎～下仁田２人3,000円 ３人4,500円",,,,,,,,,,１日,2025年11月1日～20251年12月31日,,2025年11月1日～20251年12月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/joshin99.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/joshin99.htm | https://lp.g3m.jp/ | https://www.joshin-dentetsu.co.jp/info/2789/ | https://www.pref.gunma.jp/page/722761.html,GunMaaS,,,,
